"","Channel_id","Channel_title","Rank","id","α"
"58","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"kKvaAeHlRRk","0.0183490012959496"
"59","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"krnlaF-1fUE","0.0183490012959496"
"60","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"KTZVEDJi1CQ","0.0183490012959496"
"61","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"KYSNf0DrtUU","0.0183490012959496"
"62","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"l-KJPDZuCSo","0.0183490012959496"
"63","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"LGSp4iMSf4c","0.0183490012959496"
"64","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Lv6xML269pM","0.0183490012959496"
"65","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"MmuuiebPs1M","0.0183490012959496"
"66","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"mN4D6uoGR6o","0.0183490012959496"
"67","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"mspj_QATcAQ","0.0183490012959496"
"68","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"NbfeYXebjp0","0.0183490012959496"
"69","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"nxwSmS1podk","0.0183490012959496"
"70","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"o27eOi6-BuI","0.0183490012959496"
"71","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"OdRQgBuO2gA","0.0183490012959496"
"72","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"oiaXD4wwUDI","0.0183490012959496"
"73","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Ol3IdbQJNAw","0.0183490012959496"
"74","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"OLig15srEN0","0.0183490012959496"
"75","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"OVnaCJwVHiY","0.0183490012959496"
"76","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"oX2B1MPjde0","0.0183490012959496"
"77","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"p2SAYiIIdOs","0.0183490012959496"
"78","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"p7aQiExbcdY","0.0183490012959496"
"79","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"PvKouYUoY8s","0.0183490012959496"
"80","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"qdA3XnyMQs4","0.0183490012959496"
"81","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"QlreRVdicRY","0.0183490012959496"
"82","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"QxsEI2S99Sg","0.0183490012959496"
"83","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"RsZjzWNA_TI","0.0183490012959496"
"84","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Rt97oK0CZqg","0.0183490012959496"
"85","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"S7ZU9OVX7Mg","0.0183490012959496"
"86","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Sk8KdAj-rQw","0.0183490012959496"
"87","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"sn1dWoT89dI","0.0183490012959496"
"88","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"st6SxDjoqx8","0.0183490012959496"
"89","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Tk_F4rLLPco","0.0183490012959496"
"90","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Tnbe4yUwqFw","0.0183490012959496"
"91","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"TpfO_FrEahw","0.0183490012959496"
"92","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Tq3P_JY9ecs","0.0183490012959496"
"93","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"TXxP88b7X7s","0.0183490012959496"
"94","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"UlfFsNYrT4M","0.0183490012959496"
"95","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"uYegzaL--Ks","0.0183490012959496"
"96","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"V3qz6OLzMIE","0.0183490012959496"
"97","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"V6OKdn6xc6A","0.0183490012959496"
"98","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"V7mQOtuZ_jU","0.0183490012959496"
"99","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"VLpDOMQv830","0.0183490012959496"
"100","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"w_uau-LY89g","0.0183490012959496"
"101","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"w4vA0GbXXXg","0.0183490012959496"
"102","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"wiqaNZ-ffDs","0.0183490012959496"
"103","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Wk3kgX_ivws","0.0183490012959496"
"104","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"WYjhuYetI1s","0.0183490012959496"
"105","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"WzxTIQexyio","0.0183490012959496"
"106","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"XA73H2AO92I","0.0183490012959496"
"107","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"xHp-w5K_-wA","0.0183490012959496"
"108","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Y378jhFV2dg","0.0183490012959496"
"109","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"Z4y8MMac4yY","0.0183490012959496"
"110","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"z6ITEMhJ5F0","0.0183490012959496"
"111","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"zeSNwuzpnwQ","0.0183490012959496"
"112","UC_S7C4QPoZKTGH9DBz-1HCw","絕代雙Q",2,"zyZuXZPVE_k","0.0183490012959496"
"113","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"-nrXCyS5H8o","0.034471177332682"
"114","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"BRwbjW2O-Sk","0.034471177332682"
"115","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"CCYXV2KKfnY","0.034471177332682"
"116","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"e81Q98diTDc","0.034471177332682"
"117","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"G0vjaOfdHFg","0.034471177332682"
"118","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"irl7YXQFGC0","0.034471177332682"
"119","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"pJJOooU9fFc","0.034471177332682"
"120","UC-QcZREHWQJgUN5AOBab1NQ","孟琦 NATSUKI",3,"VYcpyjscElQ","0.034471177332682"
"121","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"_eQ-UTByb6A","0.034438364982298"
"122","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"-pm6khJplfM","0.034438364982298"
"123","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"0dJCHQeWty8","0.034438364982298"
"124","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"0TMP1ohUhlU","0.034438364982298"
"125","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"14Yc11BakDg","0.034438364982298"
"126","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"1GXJLcR1nSw","0.034438364982298"
"127","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"8Y7BreJ4Rpw","0.034438364982298"
"128","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"9v2ivOxm5PA","0.034438364982298"
"129","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"ArOTAE_Fids","0.034438364982298"
"130","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"BfpuWn731ew","0.034438364982298"
"131","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"bMVziLQ9JVo","0.034438364982298"
"132","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"Bx04vASCAOA","0.034438364982298"
"133","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"C58az5oNtbg","0.034438364982298"
"134","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"CPgpn1SakXk","0.034438364982298"
"135","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"cuORV1MgEvE","0.034438364982298"
"136","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"d4BeQxSmcbY","0.034438364982298"
"137","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"DN7BHiaeKSU","0.034438364982298"
"138","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"epuFtbWS6t0","0.034438364982298"
"139","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"fVEnGWNpOBQ","0.034438364982298"
"140","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"FVHenoFH0_I","0.034438364982298"
"141","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"g5igbGy7QHs","0.034438364982298"
"142","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"gmeuflRc1o4","0.034438364982298"
"143","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"GsoI9XCsdQ4","0.034438364982298"
"144","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"HPZML4-IqHI","0.034438364982298"
"145","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"htlGMQF3HAM","0.034438364982298"
"146","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"iA4hUAKgj00","0.034438364982298"
"147","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"iaO-SdTPRdQ","0.034438364982298"
"148","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"IGUwmT4Rwto","0.034438364982298"
"149","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"IkHdluu98zc","0.034438364982298"
"150","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"IurwTPZ8_10","0.034438364982298"
"151","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"J-7NPpvMhIU","0.034438364982298"
"152","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"jcd_G8nMjNY","0.034438364982298"
"153","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"JewmTqDmIYg","0.034438364982298"
"154","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"JVj1Ac-781k","0.034438364982298"
"155","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"KPjr1bSnecQ","0.034438364982298"
"156","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"KsLk2F4RjNI","0.034438364982298"
"157","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"MFhqVEINK48","0.034438364982298"
"158","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"mgltCefJ5Zg","0.034438364982298"
"159","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"MuFDJYi9N3g","0.034438364982298"
"160","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"NIvOrob4pRA","0.034438364982298"
"161","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"No2lCB_BAGQ","0.034438364982298"
"162","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"OaTtigDml34","0.034438364982298"
"163","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"obINai20GpA","0.034438364982298"
"164","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"oIDau8j4CMg","0.034438364982298"
"165","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"OippNd_moKk","0.034438364982298"
"166","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"OsEAdJdF8pY","0.034438364982298"
"167","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"OXE3mQItSWA","0.034438364982298"
"168","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"p_rk2HtHSO0","0.034438364982298"
"169","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"paUQRTvYodo","0.034438364982298"
"170","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"pprLhPEjwII","0.034438364982298"
"171","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"pq10yl4y_Z4","0.034438364982298"
"172","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"QAgJSCOyDcQ","0.034438364982298"
"173","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"r3YplUnefBs","0.034438364982298"
"174","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"rbPC3JHsPVY","0.034438364982298"
"175","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"SBdAtt22iR0","0.034438364982298"
"176","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"TAW_VQufHOk","0.034438364982298"
"177","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"ThN9RkhLxCo","0.034438364982298"
"178","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"tIw4BI5_3So","0.034438364982298"
"179","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"TW9RHKrwuDk","0.034438364982298"
"180","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"TXQK4DLo3uM","0.034438364982298"
"181","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"ub_wvk8NiwQ","0.034438364982298"
"182","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"UgBIPhUjTTc","0.034438364982298"
"183","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"UGQd5rjzGYk","0.034438364982298"
"184","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"UliZ7SQ2MsM","0.034438364982298"
"185","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"upCLC0io3gs","0.034438364982298"
"186","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"V3Cysv4tkpI","0.034438364982298"
"187","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"vIDt7GV3zA0","0.034438364982298"
"188","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"VqCZY4PWsS4","0.034438364982298"
"189","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"VUJqpzdENpA","0.034438364982298"
"190","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"VzjyBEo_EZM","0.034438364982298"
"191","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"W19YVs-dGmc","0.034438364982298"
"192","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"wJ3z-Kae_No","0.034438364982298"
"193","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"WtFcWf9rQks","0.034438364982298"
"194","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"xuoybB3-4yw","0.034438364982298"
"195","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"yBtIyRpogXQ","0.034438364982298"
"196","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"YCEQmqq0OXU","0.034438364982298"
"197","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"YF0RV6xxNgw","0.034438364982298"
"198","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"ySmoaHZypvM","0.034438364982298"
"199","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"Yy3VboRDT4g","0.034438364982298"
"200","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"Z_Mx4E037s4","0.034438364982298"
"201","UCsaERFyJVQvjurXC3SsBYPw","歪點子實驗室",4,"ZnH6xjCfXbE","0.034438364982298"
"202","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"_AxiIIGd4U8","0.406752411575563"
"203","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"_d05jLT8xlA","0.406752411575563"
"204","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"-I8YkgMEeaw","0.406752411575563"
"205","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"-VxMeEHDpEU","0.406752411575563"
"206","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"0Ie_QdcV6vk","0.406752411575563"
"207","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"0R_FyRGcZUU","0.406752411575563"
"208","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"1OVgWH2Ee6M","0.406752411575563"
"209","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"53Fz9qA0O5Y","0.406752411575563"
"210","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"5rgJ8cZ4zIY","0.406752411575563"
"211","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"6eIJVBa2nrs","0.406752411575563"
"212","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"6kodndVusJM","0.406752411575563"
"213","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"6tjoo9dXgRo","0.406752411575563"
"214","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"7_avXcXzdb4","0.406752411575563"
"215","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"7tKA0QEs_Q0","0.406752411575563"
"216","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"aIvTRRPpHyU","0.406752411575563"
"217","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"BcnavYHddCc","0.406752411575563"
"218","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"btGug5kyxGQ","0.406752411575563"
"219","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"CxxCsqG8CHo","0.406752411575563"
"220","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"cYI36LXCWh0","0.406752411575563"
"221","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"d0sGy-LqnxM","0.406752411575563"
"222","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"Dm6K4Vghty8","0.406752411575563"
"223","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"dXmqEw8Tz1s","0.406752411575563"
"224","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"E8ShHBpK35A","0.406752411575563"
"225","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"enzxTbEjne0","0.406752411575563"
"226","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"EpCN0g0IOQo","0.406752411575563"
"227","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"EWCHOq-17_s","0.406752411575563"
"228","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"FDlhdDaqpn8","0.406752411575563"
"229","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"FHigtHiu7yc","0.406752411575563"
"230","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"FklikO-oIPw","0.406752411575563"
"231","UC6ACBhKd6H-yGPVcT04iMCA","游淑慧 官方頻道",5,"fLmH9zRe0Js","0.406752411575563"
